initialising Thermocouples.
2 Found
2021-03-11 16:34:01,Setpoint,38.90
2021-03-11 16:34:12,AvgTemp,36.7813
2021-03-11 16:34:12,Error,2.1188
2021-03-11 16:34:12,Trimmed I,0.00
2021-03-11 16:34:12,i,0.00
2021-03-11 16:34:12,p,10593.76
2021-03-11 16:34:12,pid,10593.74
2021-03-11 16:34:12,pidTrim,10000.00
2021-03-11 16:34:12,HeaterStatus,1
 
2021-03-11 16:34:12,Setpoint,38.90
2021-03-11 16:34:24,AvgTemp,36.9063
2021-03-11 16:34:24,Error,1.9938
2021-03-11 16:34:24,i,233.83
2021-03-11 16:34:24,p,9968.76
2021-03-11 16:34:24,pid,10202.57
2021-03-11 16:34:24,pidTrim,10000.00
2021-03-11 16:34:24,HeaterStatus,1
 
2021-03-11 16:34:24,Setpoint,38.90
2021-03-11 16:34:36,AvgTemp,37.0625
2021-03-11 16:34:36,Error,1.8375
2021-03-11 16:34:36,i,448.70
2021-03-11 16:34:36,p,9187.51
2021-03-11 16:34:36,pid,9636.20
2021-03-11 16:34:36,pidTrim,9636.20
2021-03-11 16:34:36,HeaterStatus,1
2021-03-11 16:34:36,HeaterStatus,0
 
2021-03-11 16:34:36,Setpoint,38.90
2021-03-11 16:34:47,AvgTemp,37.1875
2021-03-11 16:34:47,Error,1.7125
2021-03-11 16:34:47,i,648.88
2021-03-11 16:34:47,p,8562.51
2021-03-11 16:34:47,pid,9211.37
2021-03-11 16:34:47,pidTrim,9211.37
2021-03-11 16:34:47,HeaterStatus,1
2021-03-11 16:34:47,HeaterStatus,0
 
2021-03-11 16:34:47,Setpoint,38.90
2021-03-11 16:34:59,AvgTemp,37.3438
2021-03-11 16:34:59,Error,1.5563
2021-03-11 16:34:59,i,830.80
2021-03-11 16:34:59,p,7781.26
2021-03-11 16:34:59,pid,8612.05
2021-03-11 16:34:59,pidTrim,8612.05
2021-03-11 16:34:59,HeaterStatus,1
2021-03-11 16:34:59,HeaterStatus,0
 
2021-03-11 16:34:59,Setpoint,38.90
2021-03-11 16:35:11,AvgTemp,37.4688
2021-03-11 16:35:11,Error,1.4313
2021-03-11 16:35:11,i,998.12
2021-03-11 16:35:11,p,7156.26
2021-03-11 16:35:11,pid,8154.36
2021-03-11 16:35:11,pidTrim,8154.36
2021-03-11 16:35:11,HeaterStatus,1
2021-03-11 16:35:11,HeaterStatus,0
 
2021-03-11 16:35:11,Setpoint,38.90
2021-03-11 16:35:22,AvgTemp,37.5938
2021-03-11 16:35:22,Error,1.3063
2021-03-11 16:35:22,i,1150.82
2021-03-11 16:35:22,p,6531.26
2021-03-11 16:35:22,pid,7682.06
2021-03-11 16:35:22,pidTrim,7682.06
2021-03-11 16:35:22,HeaterStatus,1
2021-03-11 16:35:22,HeaterStatus,0
 
2021-03-11 16:35:22,Setpoint,38.90
2021-03-11 16:35:34,AvgTemp,37.6563
2021-03-11 16:35:34,Error,1.2438
2021-03-11 16:35:34,i,1296.23
2021-03-11 16:35:34,p,6218.76
2021-03-11 16:35:34,pid,7514.98
2021-03-11 16:35:34,pidTrim,7514.98
2021-03-11 16:35:34,HeaterStatus,1
2021-03-11 16:35:34,HeaterStatus,0
 
2021-03-11 16:35:34,Setpoint,38.90
2021-03-11 16:35:46,AvgTemp,37.7813
2021-03-11 16:35:46,Error,1.1188
2021-03-11 16:35:46,i,1427.02
2021-03-11 16:35:46,p,5593.76
2021-03-11 16:35:46,pid,7020.76
2021-03-11 16:35:46,pidTrim,7020.76
2021-03-11 16:35:46,HeaterStatus,1
2021-03-11 16:35:46,HeaterStatus,0
 
2021-03-11 16:35:46,Setpoint,38.90
2021-03-11 16:35:57,AvgTemp,37.8438
2021-03-11 16:35:57,Error,1.0563
2021-03-11 16:35:57,i,1550.51
2021-03-11 16:35:57,p,5281.26
2021-03-11 16:35:57,pid,6831.76
2021-03-11 16:35:57,pidTrim,6831.76
2021-03-11 16:35:57,HeaterStatus,1
2021-03-11 16:35:57,HeaterStatus,0
 
2021-03-11 16:35:57,Setpoint,38.90
2021-03-11 16:36:09,AvgTemp,37.9063
2021-03-11 16:36:09,Error,0.9938
2021-03-11 16:36:09,i,1666.68
2021-03-11 16:36:09,p,4968.76
2021-03-11 16:36:09,pid,6635.44
2021-03-11 16:36:09,pidTrim,6635.44
2021-03-11 16:36:09,HeaterStatus,1
2021-03-11 16:36:09,HeaterStatus,0
 
2021-03-11 16:36:09,Setpoint,38.90
2021-03-11 16:36:21,AvgTemp,38.0000
2021-03-11 16:36:21,Error,0.9000
2021-03-11 16:36:21,i,1771.92
2021-03-11 16:36:21,p,4500.01
2021-03-11 16:36:21,pid,6271.92
2021-03-11 16:36:21,pidTrim,6271.92
2021-03-11 16:36:21,HeaterStatus,1
2021-03-11 16:36:21,HeaterStatus,0
 
2021-03-11 16:36:21,Setpoint,38.90
2021-03-11 16:36:32,AvgTemp,38.0625
2021-03-11 16:36:32,Error,0.8375
2021-03-11 16:36:32,i,1869.83
2021-03-11 16:36:32,p,4187.51
2021-03-11 16:36:32,pid,6057.34
2021-03-11 16:36:32,pidTrim,6057.34
2021-03-11 16:36:32,HeaterStatus,1
2021-03-11 16:36:32,HeaterStatus,0
 
2021-03-11 16:36:32,Setpoint,38.90
2021-03-11 16:36:44,AvgTemp,38.1250
2021-03-11 16:36:44,Error,0.7750
2021-03-11 16:36:44,i,1960.44
2021-03-11 16:36:44,p,3875.01
2021-03-11 16:36:44,pid,5835.44
2021-03-11 16:36:44,pidTrim,5835.44
2021-03-11 16:36:44,HeaterStatus,1
2021-03-11 16:36:44,HeaterStatus,0
 
2021-03-11 16:36:44,Setpoint,38.90
2021-03-11 16:36:56,AvgTemp,38.1875
2021-03-11 16:36:56,Error,0.7125
2021-03-11 16:36:56,i,2043.74
2021-03-11 16:36:56,p,3562.51
2021-03-11 16:36:56,pid,5606.24
2021-03-11 16:36:56,pidTrim,5606.24
2021-03-11 16:36:56,HeaterStatus,1
2021-03-11 16:36:56,HeaterStatus,0
 
2021-03-11 16:36:56,Setpoint,38.90
2021-03-11 16:37:07,AvgTemp,38.2188
2021-03-11 16:37:07,Error,0.6813
2021-03-11 16:37:07,i,2123.38
2021-03-11 16:37:07,p,3406.26
2021-03-11 16:37:07,pid,5529.64
2021-03-11 16:37:07,pidTrim,5529.64
2021-03-11 16:37:07,HeaterStatus,1
2021-03-11 16:37:07,HeaterStatus,0
 
2021-03-11 16:37:07,Setpoint,38.90
2021-03-11 16:37:19,AvgTemp,38.3125
2021-03-11 16:37:19,Error,0.5875
2021-03-11 16:37:19,i,2192.07
2021-03-11 16:37:19,p,2937.51
2021-03-11 16:37:19,pid,5129.57
2021-03-11 16:37:19,pidTrim,5129.57
2021-03-11 16:37:19,HeaterStatus,1
2021-03-11 16:37:19,HeaterStatus,0
 
2021-03-11 16:37:19,Setpoint,38.90
2021-03-11 16:37:31,AvgTemp,38.3750
2021-03-11 16:37:31,Error,0.5250
2021-03-11 16:37:31,i,2253.45
2021-03-11 16:37:31,p,2625.01
2021-03-11 16:37:31,pid,4878.45
2021-03-11 16:37:31,pidTrim,4878.45
2021-03-11 16:37:31,HeaterStatus,1
2021-03-11 16:37:31,HeaterStatus,0
 
2021-03-11 16:37:31,Setpoint,38.90
2021-03-11 16:37:42,AvgTemp,38.4375
2021-03-11 16:37:42,Error,0.4625
2021-03-11 16:37:42,i,2307.52
2021-03-11 16:37:42,p,2312.51
2021-03-11 16:37:42,pid,4620.02
2021-03-11 16:37:42,pidTrim,4620.02
2021-03-11 16:37:42,HeaterStatus,1
2021-03-11 16:37:42,HeaterStatus,0
 
2021-03-11 16:37:42,Setpoint,38.90
2021-03-11 16:37:54,AvgTemp,38.4688
2021-03-11 16:37:54,Error,0.4313
2021-03-11 16:37:54,i,2357.94
2021-03-11 16:37:54,p,2156.26
2021-03-11 16:37:54,pid,4514.20
2021-03-11 16:37:54,pidTrim,4514.20
2021-03-11 16:37:54,HeaterStatus,1
2021-03-11 16:37:54,HeaterStatus,0
 
2021-03-11 16:37:54,Setpoint,38.90
2021-03-11 16:38:06,AvgTemp,38.5000
2021-03-11 16:38:06,Error,0.4000
2021-03-11 16:38:06,i,2404.71
2021-03-11 16:38:06,p,2000.01
2021-03-11 16:38:06,pid,4404.71
2021-03-11 16:38:06,pidTrim,4404.71
2021-03-11 16:38:06,HeaterStatus,1
2021-03-11 16:38:06,HeaterStatus,0
 
2021-03-11 16:38:06,Setpoint,38.90
2021-03-11 16:38:17,AvgTemp,38.5313
2021-03-11 16:38:17,Error,0.3688
2021-03-11 16:38:17,i,2447.82
2021-03-11 16:38:17,p,1843.76
2021-03-11 16:38:17,pid,4291.57
2021-03-11 16:38:17,pidTrim,4291.57
2021-03-11 16:38:17,HeaterStatus,1
2021-03-11 16:38:17,HeaterStatus,0
 
2021-03-11 16:38:17,Setpoint,38.90
2021-03-11 16:38:29,AvgTemp,38.5938
2021-03-11 16:38:29,Error,0.3063
2021-03-11 16:38:29,i,2483.62
2021-03-11 16:38:29,p,1531.26
2021-03-11 16:38:29,pid,4014.88
2021-03-11 16:38:29,pidTrim,4014.88
2021-03-11 16:38:29,HeaterStatus,1
2021-03-11 16:38:29,HeaterStatus,0
 
2021-03-11 16:38:29,Setpoint,38.90
2021-03-11 16:38:41,AvgTemp,38.6563
2021-03-11 16:38:41,Error,0.2438
2021-03-11 16:38:41,i,2512.12
2021-03-11 16:38:41,p,1218.76
2021-03-11 16:38:41,pid,3730.87
2021-03-11 16:38:41,pidTrim,3730.87
2021-03-11 16:38:41,HeaterStatus,1
2021-03-11 16:38:41,HeaterStatus,0
 
2021-03-11 16:38:41,Setpoint,38.90
2021-03-11 16:38:53,AvgTemp,38.2500
2021-03-11 16:38:53,Error,0.6500
2021-03-11 16:38:53,i,2588.12
2021-03-11 16:38:53,p,3250.01
2021-03-11 16:38:53,pid,5838.17
2021-03-11 16:38:53,pidTrim,5838.17
2021-03-11 16:38:53,HeaterStatus,1
2021-03-11 16:38:53,HeaterStatus,0
 
2021-03-11 16:38:53,Setpoint,38.90
2021-03-11 16:39:04,AvgTemp,38.6250
2021-03-11 16:39:04,Error,0.2750
2021-03-11 16:39:04,i,2620.27
2021-03-11 16:39:04,p,1375.01
2021-03-11 16:39:04,pid,3995.24
2021-03-11 16:39:04,pidTrim,3995.24
2021-03-11 16:39:04,HeaterStatus,1
2021-03-11 16:39:04,HeaterStatus,0
 
2021-03-11 16:39:04,Setpoint,38.90
2021-03-11 16:39:16,AvgTemp,38.7500
2021-03-11 16:39:16,Error,0.1500
2021-03-11 16:39:16,i,2637.81
2021-03-11 16:39:16,p,750.01
2021-03-11 16:39:16,pid,3387.80
2021-03-11 16:39:16,pidTrim,3387.80
2021-03-11 16:39:16,HeaterStatus,1
2021-03-11 16:39:16,HeaterStatus,0
 
2021-03-11 16:39:16,Setpoint,38.90
2021-03-11 16:39:28,AvgTemp,38.8438
2021-03-11 16:39:28,Error,0.0563
2021-03-11 16:39:28,i,2644.38
2021-03-11 16:39:28,p,281.26
2021-03-11 16:39:28,pid,2925.63
